Feat1,Feat2,Feat3,RMSE,MAE,MAPE_pct,R2
SpectralEntropy,Kurtosis,PeakToPeak,332.657035418251,219.714747452877,48.1607182801954,0.587063453394458
SpectralEntropy,PeakAmp,Kurtosis,355.695290215108,239.946126838043,49.2214735373213,0.52788681962202
PeakAmp,TotalEnergy,PeakToPeak,382.16596308105,277.439007460601,31.9644429909075,0.455003258910017
PeakAmp,PeakToPeak,Skewness,395.276490423954,312.516824138253,42.1628025051101,0.416968706604048
Crest,PeakAmp,TotalEnergy,397.023688191898,289.625639443388,32.3021798117033,0.411803095394842
PeakAmp,ZeroCrossRate_Hz,TotalEnergy,400.042944067965,294.37208903894,33.8040591247152,0.402822927745489
PeakAmp,TotalEnergy,SpectralCentroid_Hz,400.527562061517,303.864153231535,39.0455178945093,0.401375192934748
PeakAmp,BandE_0k_5k,PeakToPeak,403.727821308119,315.872919707299,42.9056111702351,0.391770819597898
PeakAmp,TotalEnergy,Skewness,403.941343276998,301.597724499907,35.353608829563,0.391127293797021
PeakAmp,BandE_5k_10k,PeakToPeak,407.713969114994,323.371369043982,44.4078536718752,0.379701003170764
PeakAmp,HighLowBandRatio,PeakToPeak,409.208500335012,318.688803612002,43.0499463973574,0.375145086952878
PeakAmp,ZeroCrossRate_Hz,PeakToPeak,411.941832838962,317.091494320671,37.5433578430987,0.366769697030537
PeakAmp,Bandwidth_Hz,TotalEnergy,412.823654606446,316.313596807675,35.7556260394576,0.364055751104773
Crest,PeakAmp,PeakToPeak,416.372027534507,326.709172001233,47.3118494009422,0.353076412351719
PeakAmp,PeakToPeak,SpectralCentroid_Hz,420.433533655003,314.406699813772,41.172104853444,0.340394008879144
PeakAmp,HighLowBandRatio,TotalEnergy,423.572814942567,319.882482070993,39.0988880054977,0.330506979139762
PeakAmp,Kurtosis,TotalEnergy,432.180960804631,334.038431740107,37.5010482184827,0.303018650330444
PeakAmp,BandE_0k_5k,TotalEnergy,435.977728801527,330.052639104749,38.6966664676196,0.290718708076093
PeakAmp,Bandwidth_Hz,SpectralCentroid_Hz,443.039629447424,331.335071889552,46.2315939153265,0.2675549537464
Crest,PeakAmp,ZeroCrossRate_Hz,443.593180857085,328.98395481661,44.2217611925691,0.265723518131646
Crest,PeakAmp,SpectralCentroid_Hz,448.191950996091,322.9399789986,44.0255638118418,0.250419980851194
PeakAmp,Bandwidth_Hz,PeakToPeak,451.387859774549,362.278850715627,47.9189031504127,0.239691852261238
PeakAmp,Kurtosis,PeakToPeak,452.97967049212,348.512012431971,57.0594799912505,0.234319972521146
Crest,BandE_5k_10k,PeakToPeak,456.666724706497,341.08560272211,45.665947153484,0.221804650686601
PeakAmp,SpectralCentroid_Hz,Skewness,460.258881576836,340.553226859132,46.028143881846,0.209513875045612
PeakAmp,BandE_0k_5k,Bandwidth_Hz,460.730852819968,364.423527198066,47.6067420052966,0.207891840037032
PeakAmp,Kurtosis,SpectralCentroid_Hz,462.602807102401,340.039861194976,47.6608216711533,0.201442076365747
Crest,TotalEnergy,SpectralCentroid_Hz,466.234187685014,369.046808375076,50.2289617652275,0.18885568686321
Crest,TotalEnergy,PeakToPeak,467.114031075653,356.079284729553,48.6689979681903,0.185791332578584
PeakAmp,BandE_0k_5k,SpectralCentroid_Hz,469.25614125494,361.20895312627,45.2135179726368,0.178306548579197
PeakAmp,BandE_5k_10k,TotalEnergy,471.537500238151,367.712036855132,44.6479254007982,0.170297555870122
PeakAmp,BandE_5k_10k,Skewness,472.848441305478,351.807488825324,41.2839381562387,0.16567776221772
PeakAmp,BandE_5k_10k,Bandwidth_Hz,475.991632518561,347.753635645814,41.5408170477208,0.154548824392649
PeakAmp,BandE_5k_10k,SpectralCentroid_Hz,478.962639043864,349.065942987274,40.809207364776,0.143961747261539
PeakAmp,ZeroCrossRate_Hz,SpectralCentroid_Hz,479.845063306185,344.410109395899,46.232871990931,0.140804570841838
Crest,HighLowBandRatio,PeakToPeak,479.853899474311,386.714092878832,54.4186228869794,0.140772927022834
BandE_5k_10k,HighLowBandRatio,PeakToPeak,481.220137921003,360.961739362191,50.3046226699671,0.135873184672754
Crest,PeakToPeak,SpectralCentroid_Hz,481.552303012966,374.308169350513,53.0404885791897,0.134679835502598
BandE_5k_10k,ZeroCrossRate_Hz,TotalEnergy,481.849385309732,367.795855513133,55.4648083993234,0.133611828570324
PeakAmp,BandE_5k_10k,ZeroCrossRate_Hz,482.323709114201,365.941338704855,42.1348264040506,0.131905275397074
Crest,BandE_0k_5k,SpectralCentroid_Hz,485.292360077111,381.168462814278,52.6553452541256,0.121186328816542
Crest,TotalEnergy,Skewness,485.822901783387,385.951889530284,50.9750405263715,0.119263767476548
Crest,PeakAmp,Bandwidth_Hz,488.268487930314,362.59581697476,45.5084492459171,0.110374365078659
BandE_5k_10k,Bandwidth_Hz,PeakToPeak,488.330594143741,362.870175530867,48.5493060038556,0.11014803552919
Crest,HighLowBandRatio,ZeroCrossRate_Hz,488.393489042095,388.033168561735,55.1800069429869,0.109918802490376
Crest,PeakToPeak,Skewness,489.047155233672,391.282020869388,49.179901074719,0.107534637463211
Crest,HighLowBandRatio,TotalEnergy,489.285647216028,374.026949752962,49.4253453238559,0.106663974051214
BandE_5k_10k,BandE_0k_5k,PeakToPeak,490.4838153891,377.744090529638,48.4057950912424,0.102283394472209
Crest,PeakAmp,Kurtosis,490.947372631801,364.583317142351,46.8353037827875,0.100585725068521
Crest,Bandwidth_Hz,TotalEnergy,491.60441724799,376.009920797517,50.8458052095329,0.0981767061648965
PeakAmp,Kurtosis,BandE_0k_5k,492.780576713084,395.491625401531,52.8176957741971,0.0938563347067681
PeakAmp,HighLowBandRatio,ZeroCrossRate_Hz,494.541843019426,374.045656662605,49.3982838408875,0.0873673922688042
ZeroCrossRate_Hz,PeakToPeak,SpectralCentroid_Hz,495.9431796176,382.821686876375,48.8402868339923,0.0821879824820883
BandE_5k_10k,TotalEnergy,PeakToPeak,496.157139331856,376.49292865989,51.2302661629823,0.0813958870765239
Crest,HighLowBandRatio,Bandwidth_Hz,496.534628959019,382.313725335154,56.9181439778315,0.079997558159807
PeakAmp,BandE_5k_10k,BandE_0k_5k,497.71951727702,386.436101059222,45.3231655446809,0.0756014868943046
Crest,PeakAmp,BandE_5k_10k,498.088439164725,374.710568159675,40.9732877640599,0.0742306054126339
